frame, quadrant, color, entry/exit 
332, 1, White, entry
332, 2, White, entry
332, 3, Orange, entry
332, 4, Yellow, entry
333, 1, White, entry
333, 2, White, entry
333, 3, Orange, entry
333, 4, Yellow, entry
334, 1, White, entry
334, 2, White, entry
334, 3, Orange, entry
334, 4, Yellow, entry
335, 1, White, entry
335, 2, White, entry
335, 3, Orange, entry
335, 4, Yellow, entry
336, 1, White, entry
336, 2, White, entry
336, 3, Orange, entry
336, 4, Yellow, entry
337, 1, White, entry
337, 2, White, entry
337, 3, Orange, entry
337, 4, Yellow, entry
338, 1, White, entry
338, 2, White, entry
338, 3, Orange, entry
338, 4, Yellow, entry
339, 1, White, entry
339, 2, White, entry
339, 3, Orange, entry
339, 4, Yellow, entry
340, 1, White, entry
340, 2, White, entry
340, 3, Orange, entry
340, 4, Yellow, entry
341, 1, White, entry
341, 2, White, entry
341, 3, Orange, entry
341, 4, Yellow, entry
342, 1, White, entry
342, 2, White, entry
342, 3, Orange, entry
342, 4, Yellow, entry
343, 1, White, entry
343, 2, White, entry
343, 3, Orange, entry
343, 4, Yellow, entry
344, 1, White, entry
344, 2, White, entry
344, 3, Orange, entry
344, 4, Yellow, entry
345, 1, White, entry
345, 2, White, entry
345, 3, Orange, entry
345, 4, Yellow, entry
346, 1, White, entry
346, 2, White, entry
346, 3, Orange, entry
346, 4, Yellow, entry
347, 1, White, entry
347, 2, White, entry
347, 3, Orange, entry
347, 4, Yellow, entry
348, 1, White, entry
348, 2, White, entry
348, 3, Orange, entry
348, 4, Yellow, entry
349, 1, White, entry
349, 2, White, entry
349, 3, Orange, entry
349, 4, Yellow, entry
350, 1, White, entry
350, 2, White, entry
350, 3, Orange, entry
350, 4, Yellow, entry
351, 1, White, entry
351, 2, White, entry
351, 3, Orange, entry
351, 4, Yellow, entry
352, 1, White, entry
352, 2, White, entry
352, 3, Orange, entry
352, 4, Yellow, entry
353, 1, White, entry
353, 2, White, entry
353, 3, Orange, entry
353, 4, Yellow, entry
354, 1, White, entry
354, 2, White, entry
354, 3, Orange, entry
354, 4, Yellow, entry
355, 1, White, entry
355, 2, White, entry
355, 3, Orange, entry
355, 4, Yellow, entry
356, 1, White, entry
356, 2, White, entry
356, 3, Orange, entry
356, 4, Yellow, entry
357, 1, White, entry
357, 2, White, entry
357, 3, Orange, entry
357, 4, Yellow, entry
358, 1, White, entry
358, 2, White, entry
358, 3, Orange, entry
358, 4, Yellow, entry
359, 1, White, entry
359, 2, White, entry
359, 3, Orange, entry
359, 4, Yellow, entry
360, 1, White, entry
360, 2, White, entry
360, 3, Orange, entry
360, 4, Yellow, entry
361, 1, White, entry
361, 2, White, entry
361, 3, Orange, entry
361, 4, Yellow, entry
362, 1, White, entry
362, 2, White, entry
362, 3, Orange, entry
362, 4, Yellow, entry
363, 1, White, entry
363, 2, White, entry
363, 3, Orange, entry
363, 4, Yellow, entry
364, 1, White, entry
364, 2, White, entry
364, 3, Orange, entry
364, 4, Yellow, entry
365, 1, White, entry
365, 2, White, entry
365, 3, Orange, entry
365, 4, Yellow, entry
366, 1, Orange, exit
366, 2, White, entry
366, 3, Orange, entry
366, 4, Yellow, entry
367, 1, Orange, entry
367, 2, White, entry
367, 3, Orange, entry
367, 4, Yellow, entry
368, 1, Orange, entry
368, 2, White, entry
368, 3, Orange, entry
368, 4, Yellow, entry
369, 1, Orange, entry
369, 2, White, entry
369, 3, Orange, entry
369, 4, Yellow, entry
370, 1, Orange, entry
370, 2, White, entry
370, 3, Orange, entry
370, 4, Yellow, entry
371, 1, Orange, entry
371, 2, White, entry
371, 3, Orange, entry
371, 4, Yellow, entry
372, 1, Orange, entry
372, 2, White, entry
372, 3, Orange, entry
372, 4, Yellow, entry
373, 1, Orange, entry
373, 2, White, entry
373, 3, Orange, entry
373, 4, Yellow, entry
374, 1, Orange, entry
374, 2, White, entry
374, 3, Orange, entry
374, 4, Yellow, entry
375, 1, Orange, entry
375, 2, White, entry
375, 3, Orange, entry
375, 4, Yellow, entry
376, 1, Orange, entry
376, 2, White, entry
376, 3, Orange, entry
376, 4, Yellow, entry
377, 1, Orange, entry
377, 2, White, entry
377, 3, Orange, entry
377, 4, Yellow, entry
378, 1, Orange, entry
378, 2, White, entry
378, 3, Orange, entry
378, 4, Green, exit
379, 1, Orange, entry
379, 2, White, entry
379, 3, Orange, entry
379, 4, Yellow, exit
380, 1, Orange, entry
380, 2, White, entry
380, 3, Orange, entry
380, 4, Yellow, entry
381, 1, Orange, entry
381, 2, White, entry
381, 3, Orange, entry
381, 4, Yellow, entry
382, 1, Orange, entry
382, 2, White, entry
382, 3, Orange, entry
382, 4, Yellow, entry
383, 1, Orange, entry
383, 2, White, entry
383, 3, Orange, entry
383, 4, Yellow, entry
384, 1, Orange, entry
384, 2, White, entry
384, 3, Orange, entry
384, 4, Yellow, entry
385, 1, Orange, entry
385, 2, White, entry
385, 3, Orange, entry
385, 4, Green, exit
386, 1, Orange, entry
386, 2, White, entry
386, 3, Orange, entry
386, 4, Green, entry
387, 1, Orange, entry
387, 2, White, entry
387, 3, Orange, entry
387, 4, Green, entry
388, 1, Orange, entry
388, 2, White, entry
388, 3, Orange, entry
388, 4, Yellow, exit
389, 1, Orange, entry
389, 2, White, entry
389, 3, Orange, entry
389, 4, Yellow, entry
390, 1, Orange, entry
390, 2, White, entry
390, 3, Orange, entry
390, 4, Yellow, entry
391, 1, Orange, entry
391, 2, White, entry
391, 3, Orange, entry
391, 4, Green, exit
392, 1, Orange, entry
392, 2, White, entry
392, 3, Orange, entry
392, 4, Yellow, exit
393, 1, Orange, entry
393, 2, White, entry
393, 3, Orange, entry
393, 4, Yellow, entry
394, 1, Orange, entry
394, 2, White, entry
394, 3, Orange, entry
394, 4, Green, exit
395, 1, Orange, entry
395, 2, White, entry
395, 3, Orange, entry
395, 4, Green, entry
396, 1, Orange, entry
396, 2, White, entry
396, 3, Orange, entry
396, 4, Green, entry
397, 1, Orange, entry
397, 2, White, entry
397, 3, Orange, entry
397, 4, Green, entry
398, 1, Orange, entry
398, 2, White, entry
398, 3, Orange, entry
398, 4, Green, entry
399, 1, Orange, entry
399, 2, White, entry
399, 3, Orange, entry
399, 4, Green, entry
400, 1, Orange, entry
400, 2, White, entry
400, 3, Orange, entry
400, 4, Green, entry
401, 1, Orange, entry
401, 2, White, entry
401, 3, Orange, entry
401, 4, Green, entry
402, 1, Orange, entry
402, 2, White, entry
402, 3, Orange, entry
402, 4, Green, entry
403, 1, Orange, entry
403, 2, White, entry
403, 3, Orange, entry
403, 4, Yellow, exit
404, 1, Orange, entry
404, 2, White, entry
404, 3, Orange, entry
404, 4, Yellow, entry
405, 1, Orange, entry
405, 2, White, entry
405, 3, Orange, entry
405, 4, Green, exit
406, 1, Orange, entry
406, 2, White, entry
406, 3, Orange, entry
406, 4, Green, entry
407, 1, Orange, entry
407, 2, White, entry
407, 3, Orange, entry
407, 4, Green, entry
408, 1, Orange, entry
408, 2, White, entry
408, 3, Orange, entry
408, 4, Green, entry
409, 1, Orange, entry
409, 2, White, entry
409, 3, Orange, entry
409, 4, Green, entry
410, 1, Orange, entry
410, 2, White, entry
410, 3, Orange, entry
410, 4, Green, entry
411, 1, Orange, entry
411, 2, White, entry
411, 3, Orange, entry
411, 4, Green, entry
412, 1, Orange, entry
412, 2, White, entry
412, 3, Orange, entry
412, 4, Yellow, exit
413, 1, Orange, entry
413, 2, White, entry
413, 3, Orange, entry
413, 4, Yellow, entry
414, 1, Orange, entry
414, 2, White, entry
414, 3, Orange, entry
414, 4, Yellow, entry
415, 1, Orange, entry
415, 2, White, entry
415, 3, Orange, entry
415, 4, Yellow, entry
416, 1, Orange, entry
416, 2, White, entry
416, 3, Orange, entry
416, 4, Yellow, entry
417, 1, Orange, entry
417, 2, White, entry
417, 3, Orange, entry
417, 4, Yellow, entry
418, 1, Orange, entry
418, 2, White, entry
418, 3, Orange, entry
418, 4, Yellow, entry
419, 1, Orange, entry
419, 2, White, entry
419, 3, Orange, entry
419, 4, Yellow, entry
420, 1, Orange, entry
420, 2, White, entry
420, 3, Orange, entry
420, 4, Yellow, entry
421, 1, Orange, entry
421, 2, White, entry
421, 3, Orange, entry
421, 4, Yellow, entry
422, 1, Orange, entry
422, 2, White, entry
422, 3, Orange, entry
422, 4, Yellow, entry
423, 1, Orange, entry
423, 2, White, entry
423, 3, Orange, entry
423, 4, Yellow, entry
424, 1, Orange, entry
424, 2, White, entry
424, 3, Orange, entry
424, 4, Yellow, entry
425, 1, Orange, entry
425, 2, White, entry
425, 3, Orange, entry
425, 4, Yellow, entry
426, 1, Orange, entry
426, 2, White, entry
426, 3, Orange, entry
426, 4, Yellow, entry
427, 1, Orange, entry
427, 2, White, entry
427, 3, Orange, entry
427, 4, Yellow, entry
428, 1, Orange, entry
428, 2, White, entry
428, 3, Orange, entry
428, 4, Yellow, entry
429, 1, Orange, entry
429, 2, White, entry
429, 3, Orange, entry
429, 4, Yellow, entry
430, 1, Orange, entry
430, 2, White, entry
430, 3, Orange, entry
430, 4, Yellow, entry
431, 1, Orange, entry
431, 2, White, entry
431, 3, Orange, entry
431, 4, Yellow, entry
432, 1, Orange, entry
432, 2, White, entry
432, 3, Orange, entry
432, 4, Yellow, entry
433, 1, Orange, entry
433, 2, White, entry
433, 3, Orange, entry
433, 4, Yellow, entry
434, 1, Orange, entry
434, 2, White, entry
434, 3, Orange, entry
434, 4, Yellow, entry
435, 1, Orange, entry
435, 2, White, entry
435, 3, Orange, entry
435, 4, Yellow, entry
436, 1, White, exit
436, 2, White, entry
436, 3, Orange, entry
436, 4, Yellow, entry
437, 1, White, entry
437, 2, White, entry
437, 3, Orange, entry
437, 4, Yellow, entry
438, 1, White, entry
438, 2, White, entry
438, 3, Orange, entry
438, 4, Yellow, entry
439, 1, White, entry
439, 2, White, entry
439, 3, Orange, entry
439, 4, Yellow, entry
440, 1, White, entry
440, 2, White, entry
440, 3, Orange, entry
440, 4, Yellow, entry
441, 1, Orange, exit
441, 2, White, entry
441, 3, Orange, entry
441, 4, Yellow, entry
442, 1, White, exit
442, 2, White, entry
442, 3, Orange, entry
442, 4, Yellow, entry
443, 1, White, entry
443, 2, White, entry
443, 3, Orange, entry
443, 4, Yellow, entry
444, 1, White, entry
444, 2, White, entry
444, 3, Orange, entry
444, 4, Yellow, entry
445, 1, White, entry
445, 2, White, entry
445, 3, Orange, entry
445, 4, Yellow, entry
446, 1, Orange, exit
446, 2, White, entry
446, 3, Orange, entry
446, 4, Yellow, entry
447, 1, Orange, entry
447, 2, White, entry
447, 3, Orange, entry
447, 4, Yellow, entry
448, 1, Orange, entry
448, 2, White, entry
448, 3, Orange, entry
448, 4, Yellow, entry
449, 1, Orange, entry
449, 2, White, entry
449, 3, Orange, entry
449, 4, Yellow, entry
450, 1, Orange, entry
450, 2, White, entry
450, 3, Orange, entry
450, 4, Yellow, entry
451, 1, Orange, entry
451, 2, White, entry
451, 3, Orange, entry
451, 4, Yellow, entry
452, 1, Orange, entry
452, 2, White, entry
452, 3, Orange, entry
452, 4, Yellow, entry
453, 1, Orange, entry
453, 2, White, entry
453, 3, Orange, entry
453, 4, Yellow, entry
454, 1, Orange, entry
454, 2, White, entry
454, 3, Orange, entry
454, 4, Yellow, entry
455, 1, Orange, entry
455, 2, White, entry
455, 3, Orange, entry
455, 4, Yellow, entry
456, 1, Orange, entry
456, 2, White, entry
456, 3, Orange, entry
456, 4, Yellow, entry
457, 1, Orange, entry
457, 2, White, entry
457, 3, Orange, entry
457, 4, Yellow, entry
458, 1, Orange, entry
458, 2, White, entry
458, 3, Orange, entry
458, 4, Yellow, entry
459, 1, Orange, entry
459, 2, White, entry
459, 3, Orange, entry
459, 4, Yellow, entry
460, 1, Orange, entry
460, 2, White, entry
460, 3, Orange, entry
460, 4, Yellow, entry
461, 1, Orange, entry
461, 2, White, entry
461, 3, Orange, entry
461, 4, Yellow, entry
462, 1, Orange, entry
462, 2, White, entry
462, 3, Orange, entry
462, 4, Yellow, entry
463, 1, Orange, entry
463, 2, White, entry
463, 3, Orange, entry
463, 4, Yellow, entry
464, 1, Orange, entry
464, 2, White, entry
464, 3, Orange, entry
464, 4, Yellow, entry
465, 1, Orange, entry
465, 2, White, entry
465, 3, Orange, entry
465, 4, Yellow, entry
466, 1, Orange, entry
466, 2, White, entry
466, 3, Orange, entry
466, 4, Yellow, entry
467, 1, Orange, entry
467, 2, White, entry
467, 3, Orange, entry
467, 4, Yellow, entry
468, 1, Orange, entry
468, 2, White, entry
468, 3, Orange, entry
468, 4, Yellow, entry
469, 1, Orange, entry
469, 2, White, entry
469, 3, Orange, entry
469, 4, Yellow, entry
470, 1, Orange, entry
470, 2, White, entry
470, 3, Orange, entry
470, 4, Yellow, entry
471, 1, Orange, entry
471, 2, White, entry
471, 3, Orange, entry
471, 4, Yellow, entry
472, 1, Orange, entry
472, 2, White, entry
472, 3, Orange, entry
472, 4, Yellow, entry
473, 1, Orange, entry
473, 2, White, entry
473, 3, Orange, entry
473, 4, Yellow, entry
474, 1, Orange, entry
474, 2, White, entry
474, 3, Orange, entry
474, 4, Yellow, entry
475, 1, Orange, entry
475, 2, White, entry
475, 3, Orange, entry
475, 4, Yellow, entry
476, 1, Orange, entry
476, 2, Orange, exit
476, 3, Orange, entry
476, 4, Yellow, entry
477, 1, Orange, entry
477, 2, Orange, entry
477, 3, Orange, entry
477, 4, Yellow, entry
478, 1, Orange, entry
478, 2, Orange, entry
478, 3, Orange, entry
478, 4, Yellow, entry
479, 1, Orange, entry
479, 2, White, exit
479, 3, Orange, entry
479, 4, Yellow, entry
480, 1, Orange, entry
480, 2, White, entry
480, 3, Orange, entry
480, 4, Yellow, entry
481, 1, Orange, entry
481, 2, White, entry
481, 3, Orange, entry
481, 4, Yellow, entry
482, 1, Orange, entry
482, 2, None, exit
482, 3, Orange, entry
482, 4, Yellow, entry
483, 1, Orange, entry
483, 2, None, entry
483, 3, Orange, entry
483, 4, Yellow, entry
484, 1, Orange, entry
484, 2, None, entry
484, 3, Orange, entry
484, 4, Yellow, entry
485, 1, Orange, entry
485, 2, None, entry
485, 3, Orange, entry
485, 4, Yellow, entry
486, 1, Orange, entry
486, 2, None, entry
486, 3, Orange, entry
486, 4, Yellow, entry
487, 1, Orange, entry
487, 2, None, entry
487, 3, Orange, entry
487, 4, Yellow, entry
488, 1, Orange, entry
488, 2, None, entry
488, 3, Orange, entry
488, 4, Yellow, entry
489, 1, Orange, entry
489, 2, None, entry
489, 3, Orange, entry
489, 4, Yellow, entry
490, 1, Orange, entry
490, 2, None, entry
490, 3, Orange, entry
490, 4, Yellow, entry
491, 1, Orange, entry
491, 2, None, entry
491, 3, Orange, entry
491, 4, Yellow, entry
492, 1, Orange, entry
492, 2, None, entry
492, 3, Orange, entry
492, 4, Yellow, entry
493, 1, Orange, entry
493, 2, None, entry
493, 3, Orange, entry
493, 4, Yellow, entry
494, 1, Orange, entry
494, 2, None, entry
494, 3, Orange, entry
494, 4, Yellow, entry
495, 1, Orange, entry
495, 2, None, entry
495, 3, Orange, entry
495, 4, Yellow, entry
496, 1, Orange, entry
496, 2, None, entry
496, 3, Orange, entry
496, 4, Yellow, entry
497, 1, Orange, entry
497, 2, None, entry
497, 3, Orange, entry
497, 4, Yellow, entry
498, 1, Orange, entry
498, 2, None, entry
498, 3, Orange, entry
498, 4, Yellow, entry
499, 1, Orange, entry
499, 2, None, entry
499, 3, Orange, entry
499, 4, Yellow, entry
500, 1, Orange, entry
500, 2, None, entry
500, 3, Orange, entry
500, 4, Yellow, entry
501, 1, Orange, entry
501, 2, None, entry
501, 3, Orange, entry
501, 4, Yellow, entry
502, 1, Orange, entry
502, 2, None, entry
502, 3, Orange, entry
502, 4, Yellow, entry
503, 1, White, exit
503, 2, None, entry
503, 3, Orange, entry
503, 4, Yellow, entry
504, 1, White, entry
504, 2, None, entry
504, 3, Orange, entry
504, 4, Yellow, entry
505, 1, Orange, exit
505, 2, None, entry
505, 3, Orange, entry
505, 4, Yellow, entry
506, 1, Orange, entry
506, 2, None, entry
506, 3, Orange, entry
506, 4, Yellow, entry
507, 1, Orange, entry
507, 2, None, entry
507, 3, Orange, entry
507, 4, Yellow, entry
508, 1, Orange, entry
508, 2, None, entry
508, 3, Orange, entry
508, 4, Yellow, entry
509, 1, White, exit
509, 2, None, entry
509, 3, Orange, entry
509, 4, Yellow, entry
510, 1, White, entry
510, 2, None, entry
510, 3, Orange, entry
510, 4, Yellow, entry
511, 1, White, entry
511, 2, None, entry
511, 3, Orange, entry
511, 4, Yellow, entry
512, 1, Orange, exit
512, 2, None, entry
512, 3, Orange, entry
512, 4, Yellow, entry
513, 1, Orange, entry
513, 2, None, entry
